:ID,:START_ID,:END_ID,:TYPE,importance:Double
e_0000425,d_bell_s_palsy,s_facial_pain,CAUSES,0.04
e_0000426,d_bell_s_palsy,s_neck_pain,CAUSES,0.038
e_0000427,d_bell_s_palsy,s_facial_swelling,CAUSES,0.037
e_0000428,d_bell_s_palsy,s_tongue_numbness,CAUSES,0.031
e_0000429,d_bell_s_palsy,s_asymmetry,CAUSES,0.026
e_0000430,d_bell_s_palsy,s_blurred_vision,CAUSES,0.024
e_0000431,d_bell_s_palsy,s_drooping_of_upper_eyelid,CAUSES,0.02
e_0000432,d_bell_s_palsy,s_lesion,CAUSES,0.019
e_0000433,d_bell_s_palsy,s_malnutrition,CAUSES,0.019
e_0000434,d_bell_s_palsy,s_difficulty_swallowing,CAUSES,0.018
e_0000435,d_bell_s_palsy,s_double_vision,CAUSES,0.016
e_0000436,d_bipolar_disorder,s_depression,CAUSES,0.183
e_0000437,d_bipolar_disorder,s_sadness,CAUSES,0.183
e_0000438,d_bipolar_disorder,s_anxiety,CAUSES,0.138
e_0000439,d_bipolar_disorder,s_thoughts_of_suicide,CAUSES,0.056
e_0000440,d_bipolar_disorder,s_agitation,CAUSES,0.042
e_0000441,d_bipolar_disorder,s_manic_episode,CAUSES,0.033
e_0000442,d_bipolar_disorder,s_crying,CAUSES,0.03
e_0000443,d_bipolar_disorder,s_racing_thoughts,CAUSES,0.03
e_0000444,d_bipolar_disorder,s_confusion,CAUSES,0.026
e_0000445,d_bipolar_disorder,s_screaming,CAUSES,0.026
e_0000446,d_bipolar_disorder,s_insomnia,CAUSES,0.025
e_0000447,d_bipolar_disorder,s_hearing_voices,CAUSES,0.023
e_0000448,d_bipolar_disorder,s_paranoia,CAUSES,0.023
e_0000449,d_bipolar_disorder,s_substance_abuse,CAUSES,0.018
e_0000450,d_bipolar_disorder,s_falling,CAUSES,0.015
e_0000451,d_bipolar_disorder,s_mental_confusion,CAUSES,0.014
e_0000452,d_bipolar_disorder,s_lethargy,CAUSES,0.014
e_0000453,d_bipolar_disorder,s_visual_hallucinations,CAUSES,0.012
e_0000454,d_bipolar_disorder,s_wandering_and_getting_lost,CAUSES,0.011
e_0000455,d_bipolar_disorder,s_seizures,CAUSES,0.01
e_0000456,d_bipolar_disorder,s_chronic_back_pain,CAUSES,0.01
e_0000457,d_bipolar_disorder,s_malnutrition,CAUSES,0.009
e_0000458,d_bipolar_disorder,s_slurred_speech,CAUSES,0.009
e_0000459,d_bipolar_disorder,s_fast_heart_rate,CAUSES,0.009
e_0000460,d_bipolar_disorder,s_panic_attack,CAUSES,0.009
e_0000461,d_bipolar_disorder,s_unsteady_gait,CAUSES,0.009
e_0000462,d_bipolar_disorder,s_fatigue,CAUSES,0.008
e_0000463,d_bipolar_disorder,s_leaking_of_urine,CAUSES,0.008
e_0000464,d_bipolar_disorder,s_aggression,CAUSES,0.007
e_0000465,d_bipolar_disorder,s_low_blood_pressure,CAUSES,0.007
e_0000466,d_bipolar_disorder,s_sleepiness,CAUSES,0.006
e_0000467,d_bipolar_disorder,s_tremor,CAUSES,0.006
e_0000468,d_bipolar_disorder,s_constipation,CAUSES,0.006
e_0000469,d_bipolar_disorder,s_hunger,CAUSES,0.006
e_0000470,d_bipolar_disorder,s_delirium,CAUSES,0.005
e_0000471,d_bladder_cancer,s_pain,CAUSES,0.112
e_0000472,d_bladder_cancer,s_blood_in_urine,CAUSES,0.092
e_0000473,d_bladder_cancer,s_abdominal_pain,CAUSES,0.039
e_0000474,d_bladder_cancer,s_weakness,CAUSES,0.033
e_0000475,d_bladder_cancer,s_urinary_retention,CAUSES,0.033
e_0000476,d_bladder_cancer,s_fever,CAUSES,0.032
e_0000477,d_bladder_cancer,s_lethargy,CAUSES,0.029
e_0000478,d_bladder_cancer,s_flank_pain,CAUSES,0.027
e_0000479,d_bladder_cancer,s_infection,CAUSES,0.026
e_0000480,d_bladder_cancer,s_fatigue,CAUSES,0.025
e_0000481,d_bladder_cancer,s_pain_during_urination,CAUSES,0.023
e_0000482,d_bladder_cancer,s_discomfort,CAUSES,0.018
e_0000483,d_bladder_cancer,s_bowel_obstruction,CAUSES,0.018
e_0000484,d_bladder_cancer,s_low_blood_pressure,CAUSES,0.018
e_0000485,d_bone_fracture,s_pain,CAUSES,0.355
e_0000486,d_bone_fracture,s_swelling,CAUSES,0.101
e_0000487,d_bone_fracture,s_hip_pain,CAUSES,0.054
e_0000488,d_bone_fracture,s_falling,CAUSES,0.051
e_0000489,d_bone_fracture,s_bruising,CAUSES,0.05
e_0000490,d_bone_fracture,s_tenderness,CAUSES,0.047
e_0000491,d_bone_fracture,s_physical_deformity,CAUSES,0.046
e_0000492,d_bone_fracture,s_back_pain,CAUSES,0.037
e_0000493,d_bone_fracture,s_ankle_pain,CAUSES,0.027
e_0000494,d_bone_fracture,s_knee_pain,CAUSES,0.026
e_0000495,d_bone_fracture,s_shoulder_pain,CAUSES,0.025
e_0000496,d_bone_fracture,s_neck_pain,CAUSES,0.023
e_0000497,d_bone_fracture,s_wrist_pain,CAUSES,0.021
e_0000498,d_bone_fracture,s_rib_pain,CAUSES,0.021
e_0000499,d_bone_fracture,s_arm_pain,CAUSES,0.018
e_0000500,d_bone_fracture,s_leg_pain,CAUSES,0.017
e_0000501,d_bone_fracture,s_numbness,CAUSES,0.016
e_0000502,d_bone_fracture,s_foot_pain,CAUSES,0.015
e_0000503,d_bone_fracture,s_hand_pain,CAUSES,0.014
e_0000504,d_bone_fracture,s_severe_pain,CAUSES,0.012
e_0000505,d_bone_fracture,s_elbow_pain,CAUSES,0.011
e_0000506,d_bone_fracture,s_fainting,CAUSES,0.011
e_0000507,d_bone_fracture,s_ice_pack,CAUSES,0.008
e_0000508,d_bone_fracture,s_bleeding,CAUSES,0.007
e_0000509,d_bone_infection,s_infection,CAUSES,0.257
e_0000510,d_bone_infection,s_pain,CAUSES,0.165
e_0000511,d_bone_infection,s_fever,CAUSES,0.083
e_0000512,d_bone_infection,s_redness,CAUSES,0.076
e_0000513,d_bone_infection,s_back_pain,CAUSES,0.076
e_0000514,d_bone_infection,s_swelling,CAUSES,0.075
e_0000515,d_bone_infection,s_chills,CAUSES,0.07
e_0000516,d_bone_infection,s_foot_pain,CAUSES,0.042
e_0000517,d_bone_infection,s_chronic_back_pain,CAUSES,0.025
e_0000518,d_bone_infection,s_depression,CAUSES,0.023
e_0000519,d_bone_infection,s_sadness,CAUSES,0.023
e_0000520,d_bone_infection,s_tenderness,CAUSES,0.023
e_0000521,d_bone_infection,s_weakness,CAUSES,0.02
e_0000522,d_bone_infection,s_confusion,CAUSES,0.015
e_0000523,d_bone_infection,s_hip_pain,CAUSES,0.012
e_0000524,d_bone_infection,s_night_sweats,CAUSES,0.011
e_0000525,d_bone_infection,s_leg_pain,CAUSES,0.011
e_0000526,d_bone_infection,s_malaise,CAUSES,0.01
e_0000527,d_bone_infection,s_discomfort,CAUSES,0.01
e_0000528,d_bone_infection,s_incontinence,CAUSES,0.009
e_0000529,d_bone_infection,s_fast_heart_rate,CAUSES,0.009
e_0000530,d_bone_infection,s_watery_diarrhea,CAUSES,0.009
e_0000531,d_bone_infection,s_low_blood_pressure,CAUSES,0.008
e_0000532,d_bone_infection,s_mental_confusion,CAUSES,0.007
e_0000533,d_bone_infection,s_cavity,CAUSES,0.006
e_0000534,d_borderline_personality_disorder,s_depression,CAUSES,0.343
e_0000535,d_borderline_personality_disorder,s_sadness,CAUSES,0.342
e_0000536,d_borderline_personality_disorder,s_anxiety,CAUSES,0.139
e_0000537,d_borderline_personality_disorder,s_thoughts_of_suicide,CAUSES,0.076
e_0000538,d_borderline_personality_disorder,s_abdominal_pain,CAUSES,0.057
e_0000539,d_borderline_personality_disorder,s_crying,CAUSES,0.054
e_0000540,d_borderline_personality_disorder,s_seizures,CAUSES,0.037
e_0000541,d_borderline_personality_disorder,s_agitation,CAUSES,0.023
e_0000542,d_borderline_personality_disorder,s_loss_of_appetite,CAUSES,0.022
e_0000543,d_borderline_personality_disorder,s_screaming,CAUSES,0.022
e_0000544,d_borderline_personality_disorder,s_panic_attack,CAUSES,0.015
e_0000545,d_borderline_personality_disorder,s_weight_loss,CAUSES,0.014
e_0000546,d_borderline_personality_disorder,s_confusion,CAUSES,0.013
e_0000547,d_borderline_personality_disorder,s_impulsivity,CAUSES,0.009
e_0000548,d_borderline_personality_disorder,s_unsteady_gait,CAUSES,0.009
e_0000549,d_borderline_personality_disorder,s_mood_swings,CAUSES,0.009
e_0000550,d_borderline_personality_disorder,s_substance_abuse,CAUSES,0.009
e_0000551,d_borderline_personality_disorder,s_anger,CAUSES,0.009
e_0000552,d_borderline_personality_disorder,s_visual_hallucinations,CAUSES,0.008
e_0000553,d_borderline_personality_disorder,s_wandering_and_getting_lost,CAUSES,0.008
e_0000554,d_borderline_personality_disorder,s_cramping,CAUSES,0.007
e_0000555,d_borderline_personality_disorder,s_nightmares,CAUSES,0.007
e_0000556,d_brain_tumor,s_weakness,CAUSES,0.176
e_0000557,d_brain_tumor,s_seizures,CAUSES,0.175
e_0000558,d_brain_tumor,s_headache,CAUSES,0.123
e_0000559,d_brain_tumor,s_confusion,CAUSES,0.117
e_0000560,d_brain_tumor,s_mental_confusion,CAUSES,0.096
e_0000561,d_brain_tumor,s_lethargy,CAUSES,0.05
e_0000562,d_brain_tumor,s_lesion,CAUSES,0.048
e_0000563,d_brain_tumor,s_infection,CAUSES,0.043
e_0000564,d_brain_tumor,s_vomiting,CAUSES,0.037
e_0000565,d_brain_tumor,s_dizziness,CAUSES,0.034
e_0000566,d_brain_tumor,s_numbness,CAUSES,0.033
e_0000567,d_brain_tumor,s_unsteady_gait,CAUSES,0.033
e_0000568,d_brain_tumor,s_slurred_speech,CAUSES,0.029
e_0000569,d_brain_tumor,s_nausea,CAUSES,0.024
e_0000570,d_brain_tumor,s_anxiety,CAUSES,0.02
e_0000571,d_brain_tumor,s_memory_loss,CAUSES,0.019
e_0000572,d_brain_tumor,s_incontinence,CAUSES,0.019
e_0000573,d_brain_tumor,s_double_vision,CAUSES,0.017
e_0000574,d_brain_tumor,s_vertigo,CAUSES,0.016
e_0000575,d_brain_tumor,s_problems_with_coordination,CAUSES,0.016
e_0000576,d_brain_tumor,s_fatigue,CAUSES,0.016
e_0000577,d_brain_tumor,s_blurred_vision,CAUSES,0.015
e_0000578,d_brain_tumor,s_paralysis,CAUSES,0.013
e_0000579,d_brain_tumor,s_difficulty_speaking,CAUSES,0.011
e_0000580,d_brain_tumor,s_weakness_of_one_side_of_the_body,CAUSES,0.011
e_0000581,d_brain_tumor,s_disorientation,CAUSES,0.011
e_0000582,d_brain_tumor,s_malnutrition,CAUSES,0.01
e_0000583,d_brain_tumor,s_unsteadiness,CAUSES,0.01
e_0000584,d_brain_tumor,s_facial_pain,CAUSES,0.01
e_0000585,d_breast_cancer,s_nausea,CAUSES,0.066
e_0000586,d_breast_cancer,s_fever,CAUSES,0.052
e_0000587,d_breast_cancer,s_weakness,CAUSES,0.043
e_0000588,d_breast_cancer,s_shortness_of_breath,CAUSES,0.041
e_0000589,d_breast_cancer,s_chills,CAUSES,0.026
e_0000590,d_breast_cancer,s_dizziness,CAUSES,0.024
e_0000591,d_breast_cancer,s_diarrhea,CAUSES,0.023
e_0000592,d_breast_cancer,s_lethargy,CAUSES,0.023
e_0000593,d_breast_cancer,s_fatigue,CAUSES,0.022
e_0000594,d_breast_cancer,s_infection,CAUSES,0.019
e_0000595,d_breast_cancer,s_back_pain,CAUSES,0.017
e_0000596,d_breast_cancer,s_coughing,CAUSES,0.017
e_0000597,d_breast_cancer,s_headache,CAUSES,0.017
e_0000598,d_bronchitis,s_coughing,CAUSES,0.62
e_0000599,d_bronchitis,s_cough_with_phlegm,CAUSES,0.215
e_0000600,d_bronchitis,s_fever,CAUSES,0.117
e_0000601,d_bronchitis,s_chills,CAUSES,0.113
e_0000602,d_bronchitis,s_shortness_of_breath,CAUSES,0.097
e_0000603,d_bronchitis,s_wheezing,CAUSES,0.09
e_0000604,d_bronchitis,s_sore_throat,CAUSES,0.074
e_0000605,d_bronchitis,s_dry_cough,CAUSES,0.047
e_0000606,d_bronchitis,s_nasal_congestion,CAUSES,0.039
e_0000607,d_bronchitis,s_phlegm,CAUSES,0.037
e_0000608,d_bronchitis,s_chest_tightness,CAUSES,0.032
e_0000609,d_bronchitis,s_fatigue,CAUSES,0.028
e_0000610,d_bronchitis,s_lethargy,CAUSES,0.025
e_0000611,d_bronchitis,s_runny_nose,CAUSES,0.022
e_0000612,d_bronchitis,s_malaise,CAUSES,0.019
e_0000613,d_bronchitis,s_persistent_cough,CAUSES,0.019
e_0000614,d_bronchitis,s_chest_pain_worsened_by_breathing,CAUSES,0.014
e_0000615,d_bronchitis,s_chest_discomfort,CAUSES,0.014
e_0000616,d_bronchitis,s_rib_pain,CAUSES,0.012
e_0000617,d_bronchitis,s_headache,CAUSES,0.011
e_0000618,d_bronchitis,s_coughing_up_blood,CAUSES,0.011
e_0000619,d_bronchitis,s_low_oxygen_in_the_body,CAUSES,0.011
e_0000620,d_bronchitis,s_difficulty_breathing,CAUSES,0.008
e_0000621,d_bronchitis,s_laryngitis,CAUSES,0.008
e_0000622,d_bronchitis,s_stuffy_nose,CAUSES,0.007
e_0000623,d_bronchitis,s_anxiety,CAUSES,0.007
e_0000624,d_burn,s_pain,CAUSES,0.119
e_0000625,d_burn,s_redness,CAUSES,0.091
e_0000626,d_burn,s_blister,CAUSES,0.063
e_0000627,d_burn,s_skin_rash,CAUSES,0.028
e_0000628,d_burn,s_indigestion,CAUSES,0.028
e_0000629,d_burn,s_infection,CAUSES,0.023
e_0000630,d_burn,s_heartburn,CAUSES,0.023
e_0000631,d_burn,s_depression,CAUSES,0.015
e_0000632,d_burn,s_sadness,CAUSES,0.015
e_0000633,d_burn,s_itching,CAUSES,0.013
e_0000634,d_burn,s_burning_sensation,CAUSES,0.011
e_0000635,d_burn,s_swelling,CAUSES,0.01
e_0000636,d_burn,s_discomfort,CAUSES,0.008
e_0000637,d_burn,s_severe_pain,CAUSES,0.008
e_0000638,d_burn,s_ice_pack,CAUSES,0.008
e_0000639,d_burn,s_pain_during_urination,CAUSES,0.008
e_0000640,d_burn,s_peeling_skin,CAUSES,0.008
e_0000641,d_burn,s_heat_therapy,CAUSES,0.007
e_0000642,d_burn,s_pain_in_upper_abdomen,CAUSES,0.006
e_0000643,d_cardiac_arrest,s_seizures,CAUSES,0.019
e_0000644,d_cardiac_arrest,s_fainting,CAUSES,0.015
e_0000645,d_cardiac_arrest,s_low_blood_pressure,CAUSES,0.013
e_0000646,d_cardiac_arrest,s_depression,CAUSES,0.011
e_0000647,d_cardiac_arrest,s_sadness,CAUSES,0.011
e_0000648,d_cardiac_arrest,s_bruising,CAUSES,0.011
e_0000649,d_cardiac_arrest,s_thoughts_of_suicide,CAUSES,0.01
e_0000650,d_cardiac_arrest,s_slow_heart_rate,CAUSES,0.01
e_0000651,d_cardiac_arrest,s_crying,CAUSES,0.009
e_0000652,d_cardiac_arrest,s_low_body_temperature,CAUSES,0.008
e_0000653,d_cardiac_arrest,s_agitation,CAUSES,0.008
e_0000654,d_cardiac_arrest,s_anxiety,CAUSES,0.008
e_0000655,d_cardiac_arrest,s_respiratory_distress,CAUSES,0.006
e_0000656,d_cardiac_arrest,s_screaming,CAUSES,0.005
e_0000657,d_cardiac_arrest,s_shivering,CAUSES,0.004
e_0000658,d_cardiac_arrest,s_slurred_speech,CAUSES,0.004
e_0000659,d_cardiac_arrest,s_fluid_in_the_lungs,CAUSES,0.004
e_0000660,d_cardiomyopathy,s_shortness_of_breath,CAUSES,0.064
e_0000661,d_cardiomyopathy,s_coughing,CAUSES,0.045
e_0000662,d_cardiomyopathy,s_fast_heart_rate,CAUSES,0.04
e_0000663,d_cardiomyopathy,s_chest_pressure,CAUSES,0.028
e_0000664,d_cardiomyopathy,s_racing_heartbeat,CAUSES,0.028
e_0000665,d_cardiomyopathy,s_low_blood_pressure,CAUSES,0.027
e_0000666,d_cardiomyopathy,s_fainting,CAUSES,0.026
e_0000667,d_cardiomyopathy,s_lightheadedness,CAUSES,0.021
e_0000668,d_cardiomyopathy,s_shortness_of_breath_while_lying_down,CAUSES,0.021
e_0000669,d_cardiomyopathy,s_regurgitation,CAUSES,0.02
e_0000670,d_cardiomyopathy,s_dizziness,CAUSES,0.014
e_0000671,d_cardiomyopathy,s_weight_gain,CAUSES,0.013
e_0000672,d_cardiomyopathy,s_lethargy,CAUSES,0.013
e_0000673,d_cardiomyopathy,s_fatigue,CAUSES,0.011
e_0000674,d_cardiomyopathy,s_dry_cough,CAUSES,0.009
e_0000675,d_cardiomyopathy,s_anxiety,CAUSES,0.008
e_0000676,d_cardiomyopathy,s_cavity,CAUSES,0.008
e_0000677,d_cardiomyopathy,s_fluid_in_the_lungs,CAUSES,0.007
e_0000678,d_cardiomyopathy,s_chest_discomfort,CAUSES,0.007
e_0000679,d_cardiomyopathy,s_weakness,CAUSES,0.006
e_0000680,d_cardiomyopathy,s_cough_with_phlegm,CAUSES,0.006
e_0000681,d_carpal_tunnel_syndrome,s_numbness,CAUSES,0.175
e_0000682,d_carpal_tunnel_syndrome,s_pain,CAUSES,0.167
e_0000683,d_carpal_tunnel_syndrome,s_hand_pain,CAUSES,0.094
e_0000684,d_carpal_tunnel_syndrome,s_weakness,CAUSES,0.083
e_0000685,d_carpal_tunnel_syndrome,s_arm_pain,CAUSES,0.071
e_0000686,d_carpal_tunnel_syndrome,s_wrist_pain,CAUSES,0.06
e_0000687,d_carpal_tunnel_syndrome,s_swelling,CAUSES,0.054
e_0000688,d_carpal_tunnel_syndrome,s_hand_numbness,CAUSES,0.041
e_0000689,d_carpal_tunnel_syndrome,s_redness,CAUSES,0.03
e_0000690,d_carpal_tunnel_syndrome,s_pins_and_needles,CAUSES,0.024
e_0000691,d_carpal_tunnel_syndrome,s_shoulder_pain,CAUSES,0.024
e_0000692,d_carpal_tunnel_syndrome,s_vertigo,CAUSES,0.02
e_0000693,d_carpal_tunnel_syndrome,s_hand_swelling,CAUSES,0.016
e_0000694,d_carpal_tunnel_syndrome,s_neck_pain,CAUSES,0.016
e_0000695,d_carpal_tunnel_syndrome,s_infection,CAUSES,0.014
e_0000696,d_carpal_tunnel_syndrome,s_depression,CAUSES,0.011
e_0000697,d_carpal_tunnel_syndrome,s_sadness,CAUSES,0.011
e_0000698,d_carpal_tunnel_syndrome,s_anxiety,CAUSES,0.011
e_0000699,d_carpal_tunnel_syndrome,s_chronic_back_pain,CAUSES,0.01
e_0000700,d_carpal_tunnel_syndrome,s_back_pain,CAUSES,0.01
e_0000701,d_carpal_tunnel_syndrome,s_malnutrition,CAUSES,0.01
e_0000702,d_carpal_tunnel_syndrome,s_severe_pain,CAUSES,0.008
e_0000703,d_carpal_tunnel_syndrome,s_unsteadiness,CAUSES,0.008
e_0000704,d_carpal_tunnel_syndrome,s_dry_skin,CAUSES,0.008
e_0000705,d_cataracts,s_depression,CAUSES,0.043
e_0000706,d_cataracts,s_sadness,CAUSES,0.042
e_0000707,d_cataracts,s_eye_pain,CAUSES,0.035
e_0000708,d_cataracts,s_weakness,CAUSES,0.031
e_0000709,d_cataracts,s_blurred_vision,CAUSES,0.02
e_0000710,d_cataracts,s_vision_loss,CAUSES,0.02
e_0000711,d_cataracts,s_vertigo,CAUSES,0.018
e_0000712,d_cataracts,s_constipation,CAUSES,0.017
e_0000713,d_cataracts,s_fainting,CAUSES,0.017
e_0000714,d_cataracts,s_headache,CAUSES,0.014
e_0000715,d_cataracts,s_slow_heart_rate,CAUSES,0.014
e_0000716,d_cataracts,s_dizziness,CAUSES,0.013
e_0000717,d_cataracts,s_leaking_of_urine,CAUSES,0.012
e_0000718,d_cataracts,s_difficulty_swallowing,CAUSES,0.01
e_0000719,d_celiac_disease,s_pain,CAUSES,0.458
e_0000720,d_celiac_disease,s_nausea,CAUSES,0.232
e_0000721,d_celiac_disease,s_diarrhea,CAUSES,0.195
e_0000722,d_celiac_disease,s_abdominal_pain,CAUSES,0.194
e_0000723,d_celiac_disease,s_vomiting,CAUSES,0.101
e_0000724,d_celiac_disease,s_cramping,CAUSES,0.045
e_0000725,d_celiac_disease,s_pain_in_upper_abdomen,CAUSES,0.041
e_0000726,d_celiac_disease,s_weight_loss,CAUSES,0.04
e_0000727,d_celiac_disease,s_dizziness,CAUSES,0.033
e_0000728,d_celiac_disease,s_fatigue,CAUSES,0.032
e_0000729,d_celiac_disease,s_lethargy,CAUSES,0.031
e_0000730,d_celiac_disease,s_dehydration,CAUSES,0.03
e_0000731,d_celiac_disease,s_chills,CAUSES,0.03
e_0000732,d_celiac_disease,s_watery_diarrhea,CAUSES,0.026
e_0000733,d_celiac_disease,s_constipation,CAUSES,0.024
e_0000734,d_celiac_disease,s_weakness,CAUSES,0.024
e_0000735,d_celiac_disease,s_infection,CAUSES,0.022
e_0000736,d_celiac_disease,s_lightheadedness,CAUSES,0.02
e_0000737,d_celiac_disease,s_back_pain,CAUSES,0.02
e_0000738,d_celiac_disease,s_loss_of_appetite,CAUSES,0.019
e_0000739,d_celiac_disease,s_sharp_pain,CAUSES,0.018
e_0000740,d_celiac_disease,s_tenderness,CAUSES,0.014
e_0000741,d_celiac_disease,s_yellow_skin_and_eyes,CAUSES,0.013
e_0000742,d_celiac_disease,s_malnutrition,CAUSES,0.012
e_0000743,d_celiac_disease,s_upper_abdominal_pain,CAUSES,0.012
e_0000744,d_celiac_disease,s_flushing,CAUSES,0.012
e_0000745,d_celiac_disease,s_blood_in_stool,CAUSES,0.012
e_0000746,d_celiac_disease,s_lower_abdominal_pain,CAUSES,0.012
e_0000747,d_celiac_disease,s_abdominal_discomfort,CAUSES,0.012
e_0000748,d_cellulitis,s_redness,CAUSES,0.508
e_0000749,d_cellulitis,s_swelling,CAUSES,0.404
e_0000750,d_cellulitis,s_pain,CAUSES,0.172
e_0000751,d_cellulitis,s_infection,CAUSES,0.124
e_0000752,d_cellulitis,s_fever,CAUSES,0.074
e_0000753,d_cellulitis,s_chills,CAUSES,0.074
e_0000754,d_cellulitis,s_skin_rash,CAUSES,0.042
e_0000755,d_cellulitis,s_tenderness,CAUSES,0.039
e_0000756,d_cellulitis,s_leg_pain,CAUSES,0.027
e_0000757,d_cellulitis,s_foot_pain,CAUSES,0.022
e_0000758,d_cellulitis,s_itching,CAUSES,0.02
e_0000759,d_cellulitis,s_blister,CAUSES,0.016
e_0000760,d_cellulitis,s_lesion,CAUSES,0.014
e_0000761,d_cellulitis,s_pimple,CAUSES,0.013
e_0000762,d_cellulitis,s_hand_swelling,CAUSES,0.012
e_0000763,d_cellulitis,s_facial_swelling,CAUSES,0.011
e_0000764,d_cellulitis,s_scab,CAUSES,0.009
e_0000765,d_cellulitis,s_lower_extremity_pain,CAUSES,0.008
e_0000766,d_cervical_cancer,s_pain,CAUSES,0.329
e_0000767,d_cervical_cancer,s_abdominal_pain,CAUSES,0.175
e_0000768,d_cervical_cancer,s_nausea,CAUSES,0.129
e_0000769,d_cervical_cancer,s_vomiting,CAUSES,0.078
e_0000770,d_cervical_cancer,s_bleeding,CAUSES,0.068
e_0000771,d_cervical_cancer,s_vaginal_bleeding,CAUSES,0.064
e_0000772,d_cervical_cancer,s_chills,CAUSES,0.052
e_0000773,d_cervical_cancer,s_diarrhea,CAUSES,0.046
e_0000774,d_cervical_cancer,s_bleeding_from_anus,CAUSES,0.045
e_0000775,d_cervical_cancer,s_lethargy,CAUSES,0.044
e_0000776,d_cervical_cancer,s_anxiety,CAUSES,0.042
e_0000777,d_cervical_cancer,s_low_blood_pressure,CAUSES,0.039
e_0000778,d_cervical_cancer,s_discomfort,CAUSES,0.033
e_0000779,d_cervical_cancer,s_sadness,CAUSES,0.033
e_0000780,d_cervical_cancer,s_depression,CAUSES,0.032
e_0000781,d_cervical_cancer,s_redness,CAUSES,0.028
e_0000782,d_cervical_cancer,s_fatigue,CAUSES,0.027
e_0000783,d_cervical_cancer,s_pelvic_pain,CAUSES,0.021
e_0000784,d_cervical_cancer,s_abdominal_distension,CAUSES,0.019
e_0000785,d_cervical_radiculopathy,s_pain,CAUSES,0.557
e_0000786,d_cervical_radiculopathy,s_numbness,CAUSES,0.379
e_0000787,d_cervical_radiculopathy,s_neck_pain,CAUSES,0.313
e_0000788,d_cervical_radiculopathy,s_shoulder_pain,CAUSES,0.193
e_0000789,d_cervical_radiculopathy,s_weakness,CAUSES,0.177
e_0000790,d_cervical_radiculopathy,s_arm_pain,CAUSES,0.157
e_0000791,d_cervical_radiculopathy,s_back_pain,CAUSES,0.084
e_0000792,d_cervical_radiculopathy,s_pins_and_needles,CAUSES,0.047
e_0000793,d_cervical_radiculopathy,s_tenderness,CAUSES,0.032
e_0000794,d_cervical_radiculopathy,s_hand_numbness,CAUSES,0.026
e_0000795,d_cervical_radiculopathy,s_discomfort,CAUSES,0.02
e_0000796,d_cervical_radiculopathy,s_severe_pain,CAUSES,0.02
e_0000797,d_cervical_radiculopathy,s_radiating_pain,CAUSES,0.019
e_0000798,d_cervical_radiculopathy,s_sharp_pain,CAUSES,0.017
e_0000799,d_cervical_radiculopathy,s_depression,CAUSES,0.017
e_0000800,d_cervical_radiculopathy,s_sadness,CAUSES,0.016
e_0000801,d_cervical_radiculopathy,s_anxiety,CAUSES,0.016
e_0000802,d_cervical_radiculopathy,s_chronic_back_pain,CAUSES,0.015
e_0000803,d_chicken_pox,s_skin_rash,CAUSES,0.47
e_0000804,d_chicken_pox,s_itching,CAUSES,0.105
e_0000805,d_chicken_pox,s_fever,CAUSES,0.087
e_0000806,d_chicken_pox,s_burning_sensation,CAUSES,0.042
e_0000807,d_chicken_pox,s_headache,CAUSES,0.034
e_0000808,d_chicken_pox,s_infection,CAUSES,0.034
e_0000809,d_chicken_pox,s_lesion,CAUSES,0.032
e_0000810,d_chicken_pox,s_chills,CAUSES,0.031
e_0000811,d_chicken_pox,s_pain_in_upper_abdomen,CAUSES,0.027
e_0000812,d_chicken_pox,s_red_rashes,CAUSES,0.027
e_0000813,d_chicken_pox,s_sore_throat,CAUSES,0.027
e_0000814,d_chicken_pox,s_numbness,CAUSES,0.026
e_0000815,d_chicken_pox,s_malnutrition,CAUSES,0.026
e_0000816,d_chicken_pox,s_redness,CAUSES,0.025
e_0000817,d_chicken_pox,s_nerve_pain,CAUSES,0.025
e_0000818,d_chicken_pox,s_stinging_sensation,CAUSES,0.018
e_0000819,d_chicken_pox,s_neck_swelling,CAUSES,0.018
e_0000820,d_chicken_pox,s_ear_pain,CAUSES,0.015
e_0000821,d_chicken_pox,s_ache,CAUSES,0.014
e_0000822,d_chicken_pox,s_nausea,CAUSES,0.013
e_0000823,d_chicken_pox,s_night_sweats,CAUSES,0.012
e_0000824,d_chicken_pox,s_pins_and_needles,CAUSES,0.011
e_0000825,d_chlamydia,s_pain,CAUSES,0.385
e_0000826,d_chlamydia,s_pain_during_urination,CAUSES,0.196
e_0000827,d_chlamydia,s_nausea,CAUSES,0.152
e_0000828,d_chlamydia,s_vaginal_discharge,CAUSES,0.148
e_0000829,d_chlamydia,s_tenderness,CAUSES,0.13
e_0000830,d_chlamydia,s_abdominal_pain,CAUSES,0.099
e_0000831,d_chlamydia,s_pelvic_pain,CAUSES,0.089
e_0000832,d_chlamydia,s_cramping,CAUSES,0.078
e_0000833,d_chlamydia,s_chills,CAUSES,0.073
e_0000834,d_chlamydia,s_infection,CAUSES,0.065
e_0000835,d_chlamydia,s_vaginal_bleeding,CAUSES,0.057
e_0000836,d_chlamydia,s_bleeding,CAUSES,0.054
e_0000837,d_chlamydia,s_pain_in_lower_abdomen,CAUSES,0.052
e_0000838,d_chlamydia,s_discomfort,CAUSES,0.05
